participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date
1000.0,1.0,1.0,experiment,standing,1,1,buffer,buffer,solid,triangle,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,2,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4156661033630371,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,3,noswitch,incongruant,solid,square,blue,left,left,yes,0.7659029960632324,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,4,switch,incongruant,dashed,square,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,5,switch,congruant,solid,triangle,yellow,left,right,no,1.167752027511597,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,6,noswitch,incongruant,solid,triangle,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,7,switch,congruant,dashed,triangle,blue,left,left,yes,0.8329010009765625,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,8,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.423624038696289,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,9,noswitch,incongruant,dashed,square,blue,left,right,no,0.8558001518249512,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,10,noswitch,congruant,dashed,square,blue,right,right,yes,0.8970510959625244,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,11,switch,congruant,solid,square,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,12,switch,incongruant,dashed,triangle,yellow,left,left,yes,1.1533629894256592,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,13,switch,incongruant,solid,square,yellow,right,right,yes,0.7388691902160645,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,14,noswitch,incongruant,solid,square,blue,right,left,no,1.142982006072998,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,15,switch,congruant,dashed,triangle,yellow,left,left,yes,1.177377223968506,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,16,noswitch,congruant,dashed,triangle,blue,right,left,no,0.7427799701690674,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,17,switch,congruant,solid,square,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,18,noswitch,congruant,solid,triangle,blue,left,left,yes,0.5173201560974121,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,19,noswitch,congruant,solid,triangle,blue,left,left,yes,0.4419460296630859,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,20,noswitch,congruant,solid,square,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,21,switch,incongruant,dashed,square,yellow,right,right,yes,0.4687569141387939,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,22,switch,incongruant,solid,square,blue,left,left,yes,0.714850902557373,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,23,switch,congruant,dashed,triangle,blue,left,left,yes,1.1049869060516355,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,24,switch,incongruant,solid,square,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,25,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.8384890556335449,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,26,noswitch,congruant,dashed,triangle,blue,right,left,no,1.0097720623016355,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,27,noswitch,incongruant,dashed,square,blue,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,28,noswitch,congruant,dashed,square,blue,left,right,no,0.3936560153961181,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,29,switch,congruant,solid,triangle,yellow,right,right,yes,0.8232340812683105,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,30,noswitch,incongruant,solid,triangle,blue,right,left,no,0.4438908100128174,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,31,noswitch,congruant,solid,triangle,blue,left,left,yes,0.5964140892028809,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,32,switch,incongruant,dashed,square,yellow,right,right,yes,0.827409029006958,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,33,switch,congruant,solid,triangle,yellow,left,right,no,0.8740630149841309,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,34,switch,congruant,dashed,square,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,35,noswitch,congruant,dashed,square,yellow,left,right,no,0.5708091259002686,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,36,noswitch,incongruant,dashed,triangle,yellow,right,left,no,1.2009820938110352,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,37,switch,incongruant,solid,triangle,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,38,switch,incongruant,dashed,triangle,yellow,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,39,switch,incongruant,solid,square,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,40,noswitch,congruant,solid,triangle,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,41,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.5008788108825684,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,42,switch,congruant,solid,square,blue,right,left,no,0.852053165435791,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,43,switch,incongruant,dashed,square,blue,left,right,no,0.2855899333953857,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,44,noswitch,congruant,dashed,square,yellow,right,right,yes,0.640408992767334,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,45,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5879170894622803,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,46,noswitch,incongruant,dashed,square,blue,right,right,yes,0.5068440437316895,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,47,switch,congruant,solid,square,yellow,left,right,no,1.2148871421813965,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,48,noswitch,incongruant,solid,triangle,blue,left,left,yes,1.2043559551239014,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,1,49,noswitch,incongruant,solid,square,yellow,right,right,yes,0.6717119216918945,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,1,buffer,buffer,dashed,triangle,blue,left,left,yes,1.2954649925231934,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,2,switch,incongruant,solid,square,yellow,right,right,yes,0.7578909397125244,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,3,switch,congruant,dashed,square,yellow,right,right,yes,0.620567798614502,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,4,noswitch,congruant,dashed,square,blue,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,5,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.8662059307098389,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,6,switch,congruant,solid,triangle,blue,right,left,no,1.1301860809326172,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,7,switch,congruant,dashed,triangle,blue,left,left,yes,1.36034893989563,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,8,switch,incongruant,solid,square,yellow,right,right,yes,0.8058791160583496,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,9,noswitch,congruant,solid,square,yellow,right,right,yes,0.3803701400756836,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,10,switch,congruant,dashed,square,yellow,right,right,yes,0.7721550464630127,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,11,switch,incongruant,solid,square,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,12,noswitch,incongruant,solid,triangle,yellow,left,right,no,0.3977048397064209,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,13,switch,congruant,dashed,square,yellow,right,right,yes,0.747204065322876,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,14,noswitch,congruant,dashed,square,blue,left,right,no,1.3398849964141846,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,15,switch,incongruant,solid,triangle,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,16,switch,congruant,dashed,triangle,yellow,left,left,yes,1.390531063079834,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,17,noswitch,incongruant,dashed,square,blue,right,right,yes,0.8132600784301758,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,18,switch,incongruant,solid,square,blue,left,left,yes,0.9854938983917236,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,19,noswitch,congruant,solid,triangle,blue,left,left,yes,0.5412311553955078,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,20,switch,incongruant,dashed,square,yellow,right,right,yes,1.1357040405273438,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,21,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5238649845123291,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,22,noswitch,congruant,dashed,square,blue,left,right,no,0.9905481338500975,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,23,switch,incongruant,solid,square,blue,left,left,yes,1.0996451377868652,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,24,noswitch,congruant,solid,square,blue,left,left,yes,0.4347829818725586,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,25,noswitch,congruant,solid,triangle,blue,right,left,no,1.191758155822754,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,26,noswitch,congruant,solid,square,blue,left,left,yes,0.4684669971466064,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,27,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.741063117980957,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,28,switch,congruant,dashed,square,blue,left,right,no,0.8499958515167236,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,29,noswitch,incongruant,dashed,triangle,blue,left,left,yes,1.0433950424194336,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,30,switch,congruant,solid,triangle,blue,left,left,yes,0.4794239997863769,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,31,switch,congruant,dashed,triangle,yellow,left,left,yes,0.5109210014343262,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,32,switch,incongruant,solid,square,yellow,right,right,yes,1.4093289375305176,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,33,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4861629009246826,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,34,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3679869174957275,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,35,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.9711110591888428,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,36,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.4628617763519287,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,37,switch,incongruant,solid,square,yellow,right,right,yes,1.060209035873413,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,38,switch,incongruant,dashed,triangle,yellow,left,left,yes,1.0403428077697754,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,39,switch,incongruant,solid,triangle,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,40,noswitch,congruant,solid,triangle,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,41,noswitch,congruant,solid,square,yellow,left,right,no,0.5939748287200928,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,42,switch,congruant,dashed,square,blue,right,right,yes,1.4074740409851074,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,43,noswitch,incongruant,dashed,triangle,blue,right,left,no,1.0788121223449707,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,44,switch,incongruant,solid,triangle,yellow,left,right,no,1.2413101196289062,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,45,noswitch,incongruant,solid,square,blue,right,left,no,0.9123399257659912,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,46,noswitch,incongruant,solid,triangle,yellow,left,right,no,0.5396020412445068,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,47,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.984246015548706,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,48,switch,incongruant,dashed,square,yellow,left,right,no,1.3109071254730225,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,2,49,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.4698350429534912,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,1,buffer,buffer,solid,triangle,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,2,noswitch,congruant,solid,triangle,blue,left,left,yes,0.8733119964599609,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,3,noswitch,congruant,solid,square,blue,left,left,yes,0.5183200836181641,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,4,switch,congruant,dashed,triangle,blue,right,left,no,1.0382318496704102,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,5,switch,incongruant,solid,square,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,6,switch,incongruant,dashed,triangle,blue,right,left,no,1.0249760150909424,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,7,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.5279629230499268,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,8,switch,incongruant,solid,square,blue,left,left,yes,0.604604959487915,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,9,noswitch,incongruant,solid,triangle,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,10,switch,incongruant,dashed,triangle,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,11,switch,incongruant,solid,square,yellow,right,right,yes,1.238581895828247,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,12,noswitch,congruant,solid,triangle,yellow,left,right,no,1.017204999923706,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,13,switch,congruant,dashed,square,yellow,right,right,yes,0.7798280715942383,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,14,noswitch,congruant,dashed,square,blue,left,right,no,0.5352020263671875,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,15,noswitch,congruant,dashed,square,yellow,right,right,yes,0.7453141212463379,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,16,switch,incongruant,solid,square,blue,left,left,yes,0.814716100692749,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,17,switch,congruant,dashed,triangle,blue,right,left,no,0.9105451107025146,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,18,switch,congruant,solid,square,blue,left,left,yes,0.8908829689025879,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,19,switch,congruant,dashed,triangle,yellow,right,left,no,1.272716045379639,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,20,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.7874338626861572,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,21,switch,congruant,solid,triangle,blue,right,left,no,0.8087689876556396,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,22,noswitch,incongruant,solid,square,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,23,switch,incongruant,dashed,triangle,yellow,left,left,yes,1.1712520122528076,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,24,noswitch,incongruant,dashed,square,blue,right,right,yes,0.965461015701294,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,25,noswitch,congruant,dashed,square,yellow,left,right,no,0.9996740818023682,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,26,noswitch,congruant,dashed,square,blue,right,right,yes,0.8430020809173584,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,27,switch,incongruant,solid,square,blue,left,left,yes,1.236203908920288,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,28,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.7358920574188232,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,29,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.730017900466919,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,30,switch,incongruant,solid,square,yellow,right,right,yes,1.224081039428711,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,31,noswitch,incongruant,solid,triangle,blue,right,left,no,1.0622329711914062,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,32,noswitch,congruant,solid,square,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,33,switch,congruant,dashed,triangle,blue,left,left,yes,0.3715479373931885,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,34,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.4455039501190185,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,35,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7126481533050537,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,36,switch,congruant,dashed,square,yellow,right,right,yes,1.0431699752807615,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,37,noswitch,congruant,dashed,square,blue,right,right,yes,0.6072380542755127,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,38,switch,congruant,solid,square,yellow,right,right,yes,0.4940760135650635,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,39,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.7545340061187744,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,40,switch,congruant,dashed,triangle,yellow,right,left,no,1.062643051147461,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,41,switch,incongruant,solid,triangle,yellow,right,right,yes,0.9552149772644044,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,42,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.3862721920013428,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,43,noswitch,incongruant,solid,square,yellow,right,right,yes,0.9122259616851808,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,44,switch,congruant,dashed,square,yellow,right,right,yes,0.887855052947998,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,45,noswitch,congruant,dashed,square,blue,right,right,yes,1.0761170387268066,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,46,noswitch,congruant,dashed,square,blue,right,right,yes,0.4632141590118408,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,47,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.6846280097961426,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,48,switch,incongruant,solid,triangle,yellow,left,right,no,0.8956069946289062,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,3,49,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.6010329723358154,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,1,buffer,buffer,solid,square,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,2,switch,incongruant,dashed,square,blue,left,right,no,0.7341830730438232,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,3,noswitch,congruant,dashed,square,yellow,right,right,yes,0.4891018867492676,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,4,switch,congruant,solid,triangle,yellow,right,right,yes,0.9867730140686036,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,5,switch,congruant,dashed,square,blue,right,right,yes,0.6236231327056885,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,6,switch,congruant,solid,square,yellow,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,7,switch,incongruant,dashed,triangle,blue,left,left,yes,0.5761420726776123,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,8,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.4872980117797851,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,9,switch,incongruant,solid,square,yellow,right,right,yes,0.5913619995117188,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,10,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.9553549289703368,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,11,switch,incongruant,dashed,triangle,blue,left,left,yes,0.8996429443359375,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,12,switch,congruant,solid,square,blue,timeout,left,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,13,noswitch,incongruant,solid,square,yellow,right,right,yes,0.6504151821136475,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,14,switch,congruant,dashed,square,yellow,left,right,no,1.03363299369812,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,15,noswitch,incongruant,dashed,triangle,yellow,right,left,no,0.8177969455718994,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,16,noswitch,incongruant,dashed,square,blue,timeout,right,no,,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,17,switch,incongruant,solid,square,blue,left,left,yes,0.9675209522247314,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,18,switch,incongruant,dashed,square,yellow,right,right,yes,0.5405969619750977,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,19,switch,congruant,solid,square,yellow,right,right,yes,0.8488969802856445,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,20,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4394738674163818,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,21,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.6332099437713623,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,22,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3487069606781006,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,23,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.5572030544281006,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,24,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.5465891361236572,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,25,switch,congruant,solid,triangle,blue,right,left,no,1.284093141555786,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,26,noswitch,congruant,solid,triangle,blue,left,left,yes,0.9417989253997804,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,27,noswitch,incongruant,solid,square,yellow,right,right,yes,0.5580220222473145,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,28,noswitch,incongruant,solid,square,blue,left,left,yes,0.4695258140563965,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,29,noswitch,incongruant,solid,triangle,yellow,right,right,yes,1.018657922744751,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,30,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.8195102214813232,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,31,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.752000093460083,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,32,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.8397738933563232,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,33,switch,incongruant,solid,triangle,blue,left,left,yes,1.1244540214538574,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,34,noswitch,congruant,solid,triangle,blue,left,left,yes,0.6385829448699951,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,35,noswitch,incongruant,solid,square,yellow,right,right,yes,0.904216766357422,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,36,noswitch,congruant,solid,triangle,yellow,left,right,no,1.1636309623718262,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,37,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.8082680702209473,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,38,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.4440600872039795,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,39,switch,congruant,solid,square,blue,left,left,yes,0.9042460918426514,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,40,noswitch,congruant,solid,square,blue,left,left,yes,0.5630700588226318,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,41,noswitch,congruant,solid,triangle,blue,left,left,yes,0.6892008781433105,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,42,switch,incongruant,dashed,square,blue,right,right,yes,0.8199200630187988,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,43,switch,incongruant,solid,square,blue,left,left,yes,0.6631028652191162,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,44,switch,incongruant,dashed,square,yellow,right,right,yes,1.04923415184021,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,45,switch,congruant,solid,triangle,yellow,right,right,yes,0.4859929084777832,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,46,switch,congruant,dashed,square,blue,right,right,yes,0.5489029884338379,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,47,noswitch,congruant,dashed,square,blue,right,right,yes,0.8485870361328125,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,48,switch,congruant,solid,triangle,yellow,right,right,yes,0.6862080097198486,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,standing,4,49,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4824850559234619,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,sitting,1,1,buffer,buffer,dashed,square,blue,right,right,yes,0.6121430397033691,2021-11-02 14:18:00
1000.0,1.0,1.0,experiment,sitting,1,2,switch,congruant,solid,triangle,yellow,right,right,yes,0.7372498512268066,2021-11-02 14:18:00
