blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,10,experiment,01,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.2569296360016,421.3081669807434,420.2897000312805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.51281118392944,None,419.4982171058655,None,1,0,0.6931860446929932,419.4982171058655,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,10,experiment,01,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.309198141098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,11,experiment,01,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.83796763420105,428.8904399871826,427.8711271286011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.50545597076416,None,426.48940801620483,None,2,0,1.2628509998321533,426.48940801620483,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,11,experiment,01,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.8949661254883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,12,experiment,01,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.04002809524536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.09109807014465,None,434.0739860534668,None,2,1,0.8326280117034912,434.0739860534668,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,13,experiment,01,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,12,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.78750486373906,438.80849599838257,437.8190631866455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2690169811249,None,436.2527611255646,None,None,0,,436.2527611255646,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,13,experiment,01,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.84601616859436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,14,experiment,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.02179050445557,446.07318019866943,445.05436611175537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0422179698944,None,444.0255169868469,None,1,0,0.9059369564056396,444.0255169868469,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,14,experiment,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.08074498176575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,15,experiment,01,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.92836117744446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.27712297439575,None,451.2598819732666,None,1,1,0.5706570148468018,451.2598819732666,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,16,experiment,01,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.34581303596497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.15699911117554,None,453.14157915115356,None,2,1,1.0561201572418213,453.14157915115356,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,17,experiment,01,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.34649109840393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.5747480392456,None,455.5595049858093,None,2,1,0.6768200397491455,455.5595049858093,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,18,experiment,01,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.28715920448303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.5754051208496,None,457.5598521232605,None,1,1,0.5987248420715332,457.5598521232605,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,19,experiment,01,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.6432499885559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.5169050693512,None,459.50147318840027,None,1,1,1.0138359069824219,459.50147318840027,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,20,experiment,01,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,19,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.3930668354035,464.4432611465454,463.4245910644531,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.8741421699524,None,461.8583559989929,None,None,0,,461.8583559989929,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,20,experiment,01,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.44676518440247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,21,experiment,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,20,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.7999486923218,471.85200905799866,470.8335871696472,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.64342308044434,None,469.6279890537262,None,1,0,1.060373067855835,469.6279890537262,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,21,experiment,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.85532999038696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,22,experiment,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21,21,21,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.5774678707123,479.6282260417938,478.6082901954651,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.05211305618286,None,477.03755497932434,None,None,0,,477.03755497932434,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,22,experiment,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.6266942024231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,23,experiment,01,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.4756410121918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.8237421512604,None,484.80788111686707,None,1,1,0.5247440338134766,484.80788111686707,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,24,experiment,01,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.534921169281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.70410108566284,None,486.68925309181213,None,2,1,0.7071919441223145,486.68925309181213,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,25,experiment,01,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,24,24,24,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0953965187073,491.1463460922241,490.12790298461914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.7640881538391,None,488.74718499183655,None,1,0,1.2744169235229492,488.74718499183655,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,25,experiment,01,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.1489541530609,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,26,experiment,01,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,25,25,25,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.864206981659,498.9128620624542,497.89554810523987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.3455979824066,None,496.33002519607544,None,None,0,,496.33002519607544,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,26,experiment,01,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.91267800331116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,27,experiment,01,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.9983420372009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.10994505882263,None,504.09377217292786,None,1,1,0.7555179595947266,504.09377217292786,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,28,experiment,01,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,27,27,27,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.0297236442566,508.08166217803955,507.0627820491791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.2267611026764,None,506.21081614494324,None,1,0,0.720412015914917,506.21081614494324,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,28,experiment,01,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.0851781368256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,29,experiment,01,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.8037259101868,515.8221960067749,514.8347702026367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.2820410728455,None,513.2676951885223,None,None,0,,513.2676951885223,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,29,experiment,01,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.8603429794312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,30,experiment,01,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,29,29,29,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.7988886833191,522.8491439819336,521.8309969902039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0567100048065,None,521.039920091629,None,1,0,0.6625440120697021,521.039920091629,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,30,experiment,01,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.8500130176544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,31,experiment,01,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.084808588028,530.1359100341797,529.1173181533813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0459151268005,None,528.0306000709534,None,1,0,0.9577369689941406,528.0306000709534,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,31,experiment,01,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.1358790397644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,32,experiment,01,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.751471042633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.3321211338043,None,535.3158221244812,None,1,1,1.3243868350982666,535.3158221244812,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,33,experiment,01,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,32,32,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.7817015647888,539.8329350948334,538.8142349720001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.9798891544342,None,537.9634289741516,None,1,0,0.7117781639099121,537.9634289741516,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,33,experiment,01,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.8303480148315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,34,experiment,01,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.547289800644,547.5656480789185,546.5783121585846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0272550582886,None,545.0116190910339,None,None,0,,545.0116190910339,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
